"2012-01-20", "21:59:00", 03, 32.7282968471, -117.227593082
"2011-07-30", "20:40:00", 06, 32.7621249486, -117.065801703
"2012-06-13", "18:36:00", 01, 33.0947974393, -117.05647421
"2011-08-21", "02:30:00", 10, 32.8454587137, -117.001257409
"2009-02-25", "23:38:00", 09, 32.6900340029, -117.172741017
"2010-05-20", "09:05:00", 09, 32.708711547, -117.148546115
"2012-03-21", "20:55:00", 09, 32.7130706269, -117.08500512
"2012-01-30", "10:30:00", 09, 32.6834209502, -117.091715133
"2010-05-07", "22:00:00", 00, 32.7670413265, -116.921193503
"2008-05-31", "12:32:00", 10, 33.2095738111, -117.372231484
"2012-09-28", "11:10:00", 02, 33.1249655895, -117.092190136
"2011-10-17", "12:07:00", 06, 32.6777041732, -117.071326511
"2012-09-26", "14:30:00", 09, 32.7532364312, -117.109162639
"2010-06-09", "02:00:00", 01, 32.7577993416, -117.032146999
"2009-06-05", "19:06:00", 09, 32.7157477115, -117.151186314
"2011-04-05", "15:30:00", 09, 32.7531643303, -117.099502993
"2010-01-01", "03:24:00", 09, 32.7979717579, -117.249098036
"2011-07-16", "19:00:00", 00, 33.1255882287, -117.084121009
"2009-01-11", "19:00:00", 07, 32.5783768081, -117.083117946
"2009-05-24", "22:43:00", 09, 33.3686731913, -117.250776022
"2008-05-14", "11:00:00", 09, 32.6513711362, -117.010559675
"2010-07-30", "02:11:00", 01, 33.2037242187, -117.280186822
"2010-02-26", "10:31:00", 09, 32.6439155664, -117.094513655
"2008-03-24", "14:50:00", 09, 32.7608763565, -117.13990339
"2009-09-20", "17:00:00", 03, 33.1793166261, -117.363233089
"2011-02-18", "10:00:00", 03, 33.1070736558, -117.253786041
"2008-06-15", "22:39:00", 09, 32.7891321243, -117.25460327
"2011-05-03", "08:30:00", 01, 32.7521792141, -117.14097346
"2012-02-02", "15:00:00", 00, 32.9082237265, -117.062527736
"2012-03-12", "07:30:00", 01, 32.9683306579, -117.253034793
"2012-04-17", "19:45:00", 09, 33.2058503463, -116.983600496
"2010-09-08", "00:00:00", 01, 32.9762090489, -117.082966232
"2010-05-04", "18:05:00", 05, 33.1923318431, -117.37005056
"2012-08-18", "22:22:00", 09, 32.6879652373, -117.015361415
"2008-01-21", "13:39:00", 02, 32.7024850005, -117.118011882
"2008-05-09", "17:00:00", 01, 32.7925153068, -116.97631778
"2011-06-04", "18:30:00", 07, 32.717336325, -117.149495632
"2009-01-22", "23:00:00", 12, 32.6971183372, -117.174754118
"2011-04-28", "17:45:00", 09, 32.829947772, -117.15324089
"2009-04-21", "23:45:00", 09, 32.6325935157, -116.941547106
"2011-12-01", "14:30:00", 09, 32.7876665935, -116.969849615
"2009-11-05", "01:13:00", 09, 32.7099417313, -117.15190395
"2009-08-14", "00:14:00", 01, 32.8124439687, -116.935722247
"2009-05-24", "10:00:00", 05, 32.7084158784, -117.141309733
"2009-08-23", "18:24:00", 08, 33.1931319435, -117.383179292
"2009-01-02", "17:00:00", 00, 32.9272914692, -117.021971302
"2010-11-15", "00:01:00", 02, 33.2357593816, -117.220611969
"2011-01-21", "16:15:00", 07, 32.5949413746, -117.089192133
"2012-02-07", "14:55:00", 09, 32.6261001762, -117.058402892
"2012-09-20", "12:00:00", 06, 32.7952363854, -117.193595015
"2008-06-24", "19:05:00", 04, 33.2026630559, -117.388910293
"2010-01-13", "23:00:00", 06, 32.7902907043, -117.021102769
"2009-02-19", "13:30:00", 01, 32.7669233437, -117.152891198
"2011-01-30", "00:01:00", 03, 32.9625117619, -117.11740666
"2010-03-28", "17:28:00", 01, 32.7691306163, -117.170629781
"2010-03-21", "13:00:00", 00, 33.1619676082, -117.057124255
"2008-07-03", "23:37:00", 09, 32.9603166796, -117.265277834
"2009-07-23", "01:00:00", 00, 32.7918435021, -117.23650199
"2012-07-31", "19:55:00", 03, 33.2010453194, -117.358692733
"2008-11-29", "16:00:00", 05, 32.7411996324, -117.100966566
"2008-01-14", "18:20:00", 11, 32.7504185498, -117.089063658
"2009-12-01", "16:33:00", 09, 32.6111833236, -117.064378293
"2012-05-05", "21:30:00", 05, 32.8292144328, -117.277081848
"2008-09-09", "20:14:00", 03, 32.6787175668, -117.079731485
"2012-06-27", "23:00:00", 06, 33.0205908667, -117.060766165
"2009-11-09", "07:00:00", 06, 32.7104536917, -117.151133775
"2012-03-05", "09:00:00", 06, 32.8560979585, -117.210408423
"2010-10-13", "19:39:00", 09, 32.7461992978, -117.083703226
"2009-04-23", "15:00:00", 03, 33.1926185046, -117.253544366
"2009-08-30", "12:30:00", 00, 33.0262309924, -117.279669367
"2012-04-05", "10:41:00", 07, 32.8035478235, -116.819578185
"2012-07-27", "02:30:00", 09, 32.7551505259, -117.013879243
"2009-11-07", "18:00:00", 02, 32.7977436575, -117.012430508
"2012-04-28", "08:00:00", 06, 32.9927063279, -117.239141587
"2011-07-29", "20:50:00", 03, 32.6473735632, -116.360890285
"2009-01-27", "07:00:00", 06, 33.2306633569, -117.263878899
"2012-03-27", "23:00:00", 00, 33.1336287296, -117.091378287
"2009-04-09", "12:01:00", 02, 33.0978990488, -117.026097456
"2010-06-19", "09:49:00", 10, 32.55111743, -116.939082863
"2009-06-23", "08:30:00", 07, 32.6565037252, -117.102886725
"2010-09-25", "03:42:00", 10, 32.801040935, -117.196549917
"2009-11-15", "17:00:00", 05, 32.8058126737, -116.97104547
"2009-06-27", "23:00:00", 03, 33.3947942069, -117.20285784
"2008-02-27", "09:05:00", 09, 32.5523984415, -117.044731695
"2012-08-26", "02:04:00", 04, 32.8059200441, -117.258790886
"2010-10-21", "19:15:00", 00, 33.0947974393, -117.05647421
"2011-10-06", "17:00:00", 00, 32.576614165, -117.126262608
"2008-07-16", "12:50:00", 09, 32.7116244528, -117.134932593
"2012-12-11", "20:00:00", 00, 32.7444064431, -117.057054515
"2009-05-30", "16:04:00", 09, 32.749392971, -117.130147097
"2008-07-27", "23:00:00", 01, 32.8843641524, -117.171049534
"2008-01-01", "18:00:00", 00, 33.1346289409, -117.178065686
"2009-02-06", "13:20:00", 06, 32.7992996414, -117.126779799
"2011-10-21", "07:01:00", 05, 32.7550779819, -117.099457187
"2010-10-20", "23:40:00", 05, 32.7984816087, -117.237484308
"2009-11-23", "21:00:00", 04, 33.2026630559, -117.388910293
"2010-11-24", "23:48:00", 05, 33.1595824606, -117.100050546
"2011-02-20", "03:22:00", 05, 32.8325112645, -116.893003182
"2008-08-20", "16:16:00", 12, 32.9658313197, -117.147316961
"2011-01-14", "18:30:00", 01, 32.8326596667, -117.272816308
"2009-11-21", "23:40:00", 09, 32.7720289022, -117.252751702
"2012-07-24", "08:00:00", 00, 32.9442833621, -117.261102581
"2011-09-08", "12:42:00", 01, 33.1255126442, -117.088485815
"2009-09-05", "21:56:00", 05, 32.6248353793, -117.047730753
"2010-09-18", "13:20:00", 09, 32.5763398702, -117.052599857
"2008-10-31", "22:30:00", 01, 32.9441798066, -117.126104097
"2008-12-13", "13:00:00", 03, 32.8067996726, -117.260207737
"2009-07-30", "02:17:00", 11, 32.7945547764, -116.95368382
"2010-04-19", "02:52:00", 09, 33.3558429439, -117.24689148
"2008-01-13", "00:15:00", 09, 32.7125603662, -117.160601043
"2011-10-06", "17:03:00", 02, 32.7552802478, -117.138205885
"2011-10-10", "06:00:00", 06, 32.8322595337, -116.90209442
"2010-03-19", "11:30:00", 01, 33.2405083441, -117.290023829
"2008-01-13", "05:00:00", 01, 32.896194782, -117.120444463
"2012-06-03", "00:51:00", 01, 32.7355987366, -117.031353434
"2010-12-03", "23:21:00", 10, 33.0941660552, -117.057562281
"2008-03-25", "13:00:00", 09, 32.7621249486, -117.065801703
"2011-12-31", "22:00:00", 00, 32.7912698728, -117.108452859
"2009-03-10", "21:00:00", 05, 32.7432449913, -117.064324461
"2008-11-23", "16:00:00", 07, 32.7533428597, -117.194419284
"2009-08-22", "10:00:00", 02, 32.6928229157, -117.08617198
"2009-07-11", "01:00:00", 01, 32.9327880538, -116.87557927
"2011-02-26", "04:45:00", 09, 32.6865211868, -117.10192895
"2008-10-14", "09:00:00", 00, 32.9830208198, -117.269619204
"2011-11-28", "02:30:00", 06, 32.8022339543, -117.157466374
"2009-08-11", "20:22:00", 08, 33.1980330199, -117.248648195
"2008-03-22", "18:00:00", 09, 33.1884133413, -117.379197337
"2010-01-02", "17:00:00", 03, 32.8123212608, -117.107405244
"2012-01-01", "12:00:00", 04, 32.8396086987, -116.973034918
"2010-02-08", "16:00:00", 07, 33.1342177615, -117.049963683
"2009-06-15", "20:30:00", 07, 32.5650502877, -117.043519753
"2010-02-17", "23:30:00", 08, 33.1306975052, -117.209043923
"2012-01-19", "22:00:00", 01, 33.0415922975, -116.869383384
"2011-08-16", "21:19:00", 05, 33.1396207117, -117.057026875
"2008-06-08", "14:00:00", 02, 32.800379321, -116.969329892
"2012-07-25", "13:00:00", 06, 32.684926533, -117.178944503
"2008-08-08", "12:00:00", 05, 33.14546421, -117.174135666
"2010-01-07", "17:25:00", 09, 33.0402927891, -116.880046076
"2009-02-16", "07:50:00", 09, 32.7280849936, -117.13017004
"2008-11-07", "23:55:00", 03, 32.959515739, -117.26577829
"2009-04-19", "21:35:00", 09, 32.6358442784, -117.089098344
"2010-07-03", "00:05:00", 05, 32.9119628243, -117.138264965
"2009-10-01", "16:15:00", 09, 32.7499077033, -117.206577501
"2011-08-21", "22:45:00", 07, 32.5885286829, -117.028526835
"2010-07-05", "18:00:00", 00, 32.607641303, -117.027966344
"2008-10-03", "15:00:00", 01, 32.7464362031, -117.144647211
"2008-04-24", "02:55:00", 09, 32.8124494933, -116.940156886
"2009-02-05", "10:00:00", 01, 32.716231507, -117.160161456
"2011-09-20", "13:00:00", 07, 32.7542867161, -117.122986497
"2011-10-18", "23:00:00", 06, 32.9548307474, -117.265987888
"2009-07-29", "20:40:00", 09, 32.7121696801, -117.093203939
"2008-06-13", "23:00:00", 05, 32.7676362654, -117.060795682
"2009-05-16", "03:02:00", 10, 32.7118706651, -117.140249041
"2008-05-08", "21:00:00", 03, 32.8543870662, -116.961573766
"2010-10-02", "19:45:00", 09, 32.7502690942, -117.207529015
"2009-07-11", "12:00:00", 00, 33.1921737631, -117.279519882
"2011-05-19", "16:50:00", 08, 33.1937373855, -117.355874605
"2009-06-22", "22:00:00", 07, 33.1916813026, -117.23692687
"2009-08-25", "15:00:00", 06, 32.7027261527, -117.134742578
"2011-10-22", "10:30:00", 10, 32.76753259, -117.05266161
"2008-06-22", "02:30:00", 10, 33.1374896312, -117.095967647
"2009-01-10", "13:27:00", 03, 33.2281536764, -117.243556265
"2012-01-21", "07:40:00", 00, 33.2014840975, -117.271930969
"2010-10-07", "22:00:00", 06, 32.7582162601, -117.131414381
"2008-03-19", "12:00:00", 06, 32.9211168021, -117.152438984
"2008-12-08", "11:30:00", 09, 32.597910668, -117.054035544
"2012-06-18", "12:30:00", 09, 32.7552740711, -117.139445096
"2010-11-26", "21:41:00", 09, 33.186314482, -117.37666971
"2012-02-16", "12:00:00", 00, 32.6631887667, -117.027244004
"2011-10-26", "03:10:00", 09, 32.7926782225, -116.942967993
"2010-06-01", "01:30:00", 04, 32.708337308, -117.158734051
"2012-03-19", "01:23:00", 07, 32.9019183785, -117.224001929
"2011-07-25", "18:30:00", 09, 32.7290564931, -116.962950163
"2008-05-04", "21:15:00", 00, 33.0380451163, -117.279340871
"2010-02-27", "06:50:00", 10, 32.6094407251, -117.048008866
"2010-12-03", "08:25:00", 01, 32.7026620512, -117.048097992
"2008-11-22", "07:35:00", 09, 32.9596465241, -117.036383462
"2010-12-01", "08:30:00", 03, 33.2020765245, -117.37991443
"2011-04-21", "02:00:00", 06, 32.8963493298, -117.190403935
"2009-09-05", "00:30:00", 04, 33.1012875958, -117.307945864
"2009-03-05", "18:00:00", 00, 33.1052131793, -117.266671495
"2012-09-21", "22:30:00", 06, 32.7900197653, -117.237887287
"2008-03-12", "17:45:00", 03, 32.7826298633, -116.958841566
"2009-10-26", "22:00:00", 05, 32.7672151579, -117.035765908
"2009-04-03", "23:30:00", 01, 33.1910515416, -117.361288203
"2009-02-21", "08:50:00", 03, 32.6968195143, -117.097785
"2012-06-03", "11:30:00", 01, 32.9799816344, -117.06236347
"2012-10-05", "20:15:00", 03, 33.365980338, -117.208018323
"2012-12-29", "15:00:00", 01, 33.2045327055, -117.374124879
"2008-12-17", "18:30:00", 00, 33.0440165637, -117.063296409
"2010-09-15", "10:00:00", 01, 32.9645705394, -117.103141902
"2011-06-28", "20:07:00", 10, 32.7050946217, -117.161265533
"2010-04-08", "07:00:00", 09, 32.7152121852, -117.154693772
"2011-09-12", "12:20:00", 07, 32.6517223459, -117.097542575
"2009-07-06", "07:20:00", 06, 32.7412129678, -117.23078208
"2009-05-28", "12:10:00", 02, 33.2057503547, -117.243744979
"2012-09-02", "17:30:00", 06, 32.675460202, -117.108219271
"2010-02-18", "20:00:00", 03, 32.7796522651, -116.987363566
"2009-05-16", "23:00:00", 00, 33.1522949243, -117.158538458
"2012-09-26", "17:00:00", 02, 32.7725731756, -117.119392255
"2010-09-06", "00:30:00", 07, 32.793613529, -116.946395351
"2011-10-17", "15:00:00", 01, 32.8326596752, -117.161515061
"2011-01-23", "17:55:00", 01, 32.7697391539, -117.167529465
"2012-02-04", "15:05:00", 08, 32.6966443338, -117.139263237
"2011-12-04", "13:20:00", 09, 32.7949176859, -116.946394275
"2011-06-06", "17:30:00", 00, 33.1298534022, -117.099397092
"2012-06-30", "15:00:00", 09, 33.1993642739, -117.388421987
"2008-12-02", "05:15:00", 11, 32.6947225143, -117.114592374
"2012-04-29", "08:15:00", 10, 33.2405083441, -117.290023829
"2012-05-30", "11:59:00", 01, 32.7529749433, -117.208016696
"2010-04-03", "14:36:00", 01, 33.104009407, -117.074353152
"2008-02-05", "19:50:00", 00, 33.3819854077, -117.245147562
"2009-12-02", "10:00:00", 06, 32.7104330743, -117.159662692
"2009-06-05", "08:30:00", 00, 33.2223611559, -117.241797568
"2012-02-21", "02:50:00", 11, 32.6613232216, -117.073998973
"2008-01-01", "00:00:00", 06, 32.9666927817, -117.073678533
"2008-09-19", "01:40:00", 03, 32.7141492504, -117.158332304
"2009-05-16", "01:45:00", 04, 32.7219476984, -117.166938003
"2009-11-19", "21:00:00", 00, 32.8572147017, -116.971046562
"2011-10-13", "17:17:00", 03, 32.5718259528, -117.044476555
"2012-02-24", "23:00:00", 07, 32.9053505023, -117.144471916
"2009-03-01", "14:00:00", 02, 32.6988652657, -117.109175252
"2010-01-10", "02:00:00", 04, 32.708337308, -117.158734051
"2010-11-14", "17:00:00", 07, 32.9816827335, -117.077053932
"2009-11-06", "00:18:00", 09, 32.7104536917, -117.151133775
"2008-04-01", "17:30:00", 00, 33.1911063389, -117.328782793
